N° Election;Election;Code Commune;Commune;N° Bureau;Bureau;Circonscritpion;Canton;Inscrits;Votants;Nuls;Blancs;Exprimés;Procurations;N° Candidat;Candidat;Nombre de Voix 
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;64;Ecole maternelle Geneviève Bon;2;01;1009;252;4;5;243;2;11;Mme MANGANO Flavia;12
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;64;Ecole maternelle Geneviève Bon;2;01;1009;252;4;5;243;2;12;M. ASSIE Frédéric;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;64;Ecole maternelle Geneviève Bon;2;01;1009;252;4;5;243;2;13;Mme BRISSAUD Anne;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;64;Ecole maternelle Geneviève Bon;2;01;1009;252;4;5;243;2;14;Mme YAGUE Annie;13
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;64;Ecole maternelle Geneviève Bon;2;01;1009;252;4;5;243;2;15;Mme DEFRETIN Sophie;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;64;Ecole maternelle Geneviève Bon;2;01;1009;252;4;5;243;2;16;M. LECHAT Philippe;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;1;M. BENALI Mahfoud;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;2;Mme OZIOL Nathalie;251
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;3;Mme ZBAIRI Kadija;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;4;M. ROQUE Manuel;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;5;M. MICHEL Didier;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;6;Mme BELLAREDJ Fatima;66
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;7;Mme RESSIGUIER Muriel;24
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;8;M. DALMAU Flavio;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;10;Mme BRIOT Valérie;10
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;11;Mme MANGANO Flavia;85
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;12;M. ASSIE Frédéric;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;13;Mme BRISSAUD Anne;9
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;14;Mme YAGUE Annie;104
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;15;Mme DEFRETIN Sophie;28
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;65;Ecole élémentaire Julie Daubie;2;01;1493;611;4;6;601;25;16;M. LECHAT Philippe;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;1;M. BENALI Mahfoud;19
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;2;Mme OZIOL Nathalie;140
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;3;Mme ZBAIRI Kadija;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;4;M. ROQUE Manuel;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;5;M. MICHEL Didier;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;6;Mme BELLAREDJ Fatima;20
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;7;Mme RESSIGUIER Muriel;10
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;8;M. DALMAU Flavio;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;10;Mme BRIOT Valérie;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;11;Mme MANGANO Flavia;23
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;12;M. ASSIE Frédéric;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;13;Mme BRISSAUD Anne;9
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;14;Mme YAGUE Annie;37
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;15;Mme DEFRETIN Sophie;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;66;Ecole élémentaire Julie Daubie;2;01;1042;276;1;2;273;7;16;M. LECHAT Philippe;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;1;M. BENALI Mahfoud;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;2;Mme OZIOL Nathalie;266
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;3;Mme ZBAIRI Kadija;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;4;M. ROQUE Manuel;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;5;M. MICHEL Didier;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;6;Mme BELLAREDJ Fatima;92
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;7;Mme RESSIGUIER Muriel;28
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;8;M. DALMAU Flavio;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;9;M. OLHASQUE William;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;10;Mme BRIOT Valérie;13
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;11;Mme MANGANO Flavia;47
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;12;M. ASSIE Frédéric;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;13;Mme BRISSAUD Anne;26
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;14;Mme YAGUE Annie;96
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;15;Mme DEFRETIN Sophie;32
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;67;Ecole élémentaire Charles Baudelaire;2;02;1331;647;4;10;633;34;16;M. LECHAT Philippe;10
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;1;M. BENALI Mahfoud;18
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;2;Mme OZIOL Nathalie;254
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;3;Mme ZBAIRI Kadija;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;4;M. ROQUE Manuel;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;5;M. MICHEL Didier;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;6;Mme BELLAREDJ Fatima;79
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;7;Mme RESSIGUIER Muriel;44
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;8;M. DALMAU Flavio;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;10;Mme BRIOT Valérie;17
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;11;Mme MANGANO Flavia;68
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;12;M. ASSIE Frédéric;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;13;Mme BRISSAUD Anne;18
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;14;Mme YAGUE Annie;151
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;15;Mme DEFRETIN Sophie;31
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;68;Ecole maternelle Rudyard Kipling;2;02;1500;699;2;5;692;32;16;M. LECHAT Philippe;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;1;M. BENALI Mahfoud;28
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;2;Mme OZIOL Nathalie;294
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;3;Mme ZBAIRI Kadija;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;4;M. ROQUE Manuel;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;5;M. MICHEL Didier;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;6;Mme BELLAREDJ Fatima;122
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;7;Mme RESSIGUIER Muriel;37
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;8;M. DALMAU Flavio;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;10;Mme BRIOT Valérie;9
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;11;Mme MANGANO Flavia;68
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;12;M. ASSIE Frédéric;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;13;Mme BRISSAUD Anne;34
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;14;Mme YAGUE Annie;140
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;15;Mme DEFRETIN Sophie;34
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;69;Ecole élémentaire Paul Langevin;2;02;1594;788;0;4;784;32;16;M. LECHAT Philippe;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;1;M. BENALI Mahfoud;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;2;Mme OZIOL Nathalie;178
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;3;Mme ZBAIRI Kadija;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;4;M. ROQUE Manuel;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;5;M. MICHEL Didier;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;6;Mme BELLAREDJ Fatima;39
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;7;Mme RESSIGUIER Muriel;28
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;8;M. DALMAU Flavio;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;10;Mme BRIOT Valérie;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;11;Mme MANGANO Flavia;20
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;12;M. ASSIE Frédéric;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;13;Mme BRISSAUD Anne;18
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;14;Mme YAGUE Annie;80
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;15;Mme DEFRETIN Sophie;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;70;Ecole élémentaire Paul Langevin;2;05;826;391;0;2;389;26;16;M. LECHAT Philippe;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;1;M. BENALI Mahfoud;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;2;Mme OZIOL Nathalie;276
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;3;Mme ZBAIRI Kadija;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;4;M. ROQUE Manuel;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;5;M. MICHEL Didier;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;6;Mme BELLAREDJ Fatima;92
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;7;Mme RESSIGUIER Muriel;27
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;8;M. DALMAU Flavio;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;10;Mme BRIOT Valérie;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;11;Mme MANGANO Flavia;35
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;12;M. ASSIE Frédéric;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;13;Mme BRISSAUD Anne;27
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;14;Mme YAGUE Annie;142
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;15;Mme DEFRETIN Sophie;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;71;Ecole maternelle Chaptal;2;05;1141;654;3;6;645;39;16;M. LECHAT Philippe;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;1;M. BENALI Mahfoud;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;2;Mme OZIOL Nathalie;322
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;3;Mme ZBAIRI Kadija;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;4;M. ROQUE Manuel;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;5;M. MICHEL Didier;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;6;Mme BELLAREDJ Fatima;74
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;7;Mme RESSIGUIER Muriel;29
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;8;M. DALMAU Flavio;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;10;Mme BRIOT Valérie;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;11;Mme MANGANO Flavia;53
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;12;M. ASSIE Frédéric;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;13;Mme BRISSAUD Anne;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;14;Mme YAGUE Annie;102
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;15;Mme DEFRETIN Sophie;18
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;72;Ecole maternelle du Docteur Roux;2;05;1273;647;4;3;640;33;16;M. LECHAT Philippe;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;1;M. BENALI Mahfoud;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;2;Mme OZIOL Nathalie;203
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;3;Mme ZBAIRI Kadija;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;4;M. ROQUE Manuel;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;5;M. MICHEL Didier;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;6;Mme BELLAREDJ Fatima;40
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;7;Mme RESSIGUIER Muriel;25
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;8;M. DALMAU Flavio;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;10;Mme BRIOT Valérie;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;11;Mme MANGANO Flavia;41
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;12;M. ASSIE Frédéric;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;13;Mme BRISSAUD Anne;18
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;14;Mme YAGUE Annie;90
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;15;Mme DEFRETIN Sophie;12
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;73;Ecole maternelle du Docteur Roux;2;05;882;450;1;1;448;24;16;M. LECHAT Philippe;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;74;Ecole élémentaire Jeanne Moreau;2;04;1013;451;1;3;447;21;1;M. BENALI Mahfoud;7
